Categories,ProductName,Price,Ingredients,NutritionalFacts,Illness,,,,,,,,,,,,,,,,,,,,
InstantNoodles,Kendy'sBihon 500-g,51,"Rice flour, cornstarch and water.","Calories(300), TotalFat(15g), SatFat(13g), TransFat(0g), Cholesterol(0g), Sodium(0.78g), TCarbs(32g), DietFbr(2g), Tsugar(2g), Protein(6g), VitA(0%), VitC(0%), Calcium(0%), Iron(2)%)",Diabetes,,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimSpicyShrimpCup 67-g,51,"Noodles: Wheat flour, potato starch, palm oil, spices (sunflower oil, yeast extract, soy sauce, wheat starch), salt, acidity regulator (E501, E500, E339), tocopherol, (antioxidant (E306), emulsifier (E322), extract from green tea (oligosaccharides, catechin), color (E101)","Calories(290), TotalFat(10g), SatFat(5g), TransFat(0g), Cholesterol(0.006g), Sodium(1.55g), TCarbs(43g), DietFbr(2g), Tsugar(3g), Protein(6g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimTempuraUdonCup 62-g,51,"Wheat Flour, Palm Oil, Potato Starch, Modified Potato Starch, Salt, Pollock, Contains 2% or Less of Each of The Following: Anchovy (Fish), Beta-Carotene(Colour), Black Pepper, Bonito (Fish), Cabbage, Caramel(Colour), Carrot, Corn Syrup, Dextrin, Dextrose, Disodium Guanylate, Disodium Inosinate, Disodium Succinate, D-Sorbitol, Garlic, Green Onion, Gum Arabic, Hydrolyzed Vegetable, Glutamate, Mushroom, Onion, Polyglycerol Esters of Fatty Acids, Potassium Carbonate, Radish, Red Pepper, Riboflavin(Colour), Rice Bran Oil, Seaweed, Sodium Carbonate, Sodium Phosphate, Soy beans, Sugar, TBHQ (Antioxidant), Tocopherols, Tuna (Fish), Wheat Starch, Yeast Extract.","Calories(280), TotalFat(12g), SatFat(6g), TransFat(0g), Cholesterol(0.005g), Sodium(1.26g), TCarbs(39g), DietFbr(2g), Tsugar(3g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,OttogiJinRamenSpicyCup 65-g,47,"Noodles: Wheat flour, palm oil, potato starch, modified starch, wheat gluten, salt, release agent E 501; stabilizer E 451;thickener E 412; colorant E 101; yeast extract. Soup base: Salt, sugar, powdered soy sauce (soybeans, wheat, salt), hardened vegetable protein (soybeans, wheat, corn), red pepper, spices (red pepper, garlic, onion, spring onion, ginger), flavor enhancer E 621; Garlic powder, yeast extract powder, soybeans bean paste powder ( soybeans, wheat), maltodextrin, glucose, black pepper, algae extract (kelp, salt, oysters), flavor enhancer: E 631, E 627; chili extract, thickening agent E 412; acidifier E 296. Dried Vegetables: Chinese cabbage, structured vegetable protein ( soya, wheat), carrot, spring onion, mushrooms, red pepper.","Calories(280), TotalFat(9g), SatFat(4.5g), TransFat(0g), Cholesterol(0g), Sodium(1.25g), TCarbs(43g), DietFbr(1g), Tsugar(4g), Protein(6g), VitA(0%), VitC(0%), Calcium(2%), Iron(8%), Potassium(0.12g)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimShinRamyunGS 120-g 5pack,206,"Noodles: Wheat flour, potato starch, palm oil, salt, acidity regulators: E501, E339, E500, tocopherol liquid (antioxidant: E306, emulsifier: E322), seasoning (yeast extract, soy sauce, garlic, wheat starch), green tea extract (oligosaccharides, tea catechin, acid: E330), colour: E101. Soup Powder: Seasoning (hydrolysed vegetable protein [soy], maltodextrin, yeast extract, salt, garlic, onion, wheat flour), salt, spices (maltodextrin, black pepper, red chili pepper, garlic), sugar, glucose, flavour enhancers: E631, E627, mushroom. Flakes: green onion, mushroom, bok choy, carrot, red chili pepper.","Calories(250), TotalFat(8g), SatFat(4g), TransFat(0g), Cholesterol(0g), Sodium(0.92g), TCarbs(40g), DietFbr(2g), Tsugar(2g), Protein(5g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimNeoguriSpicySeafood 120-g,48,"Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Hydrochloride, Riboflavin, Folic Acid), Potato Starch, Palm Oil, Modified Potato Starch, Salt, Contains less than 2% of: Anchovy Extract (Powder), Black Pepper (Powder), Bonito Extract (Powder), Clam Extract (Powder), Corn Starch, Cuttlefish Extract (Powder), Dextrose Disodium Guanylate, Disodium Inosinate, Disodium Succinate, Dried Flakes (Seaweeds, Carrot), D-Sorbitol, Garlic (Powder), Gum Arabic, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Maltodextrin, Modified Corn Starch, Modified Tapioca Starch, Mussel Extract (Powder), Natural Flavors, Oligosaccharides, Onion (Powder), Polyglycerol Esters of Fatty Acids, Potassium Carbonate, Red Chili Pepper (Powder), Rice Flour, Shrimp Extract (Powder), Sodium Carbonate, Sodium Phosphate, Soy Lecithin, Soy Sauce (Powder) (Soy, Wheat, Salt), Sugar, Sunflower Oil, Tocopherols (Antioxidant), Tuna Extract, Wheat Gluten, Yeast Extract, Yellow Corn Flour.","Calories(260), TotalFat(8g), SatFat(3.5g), TransFat(0g), Cholesterol(0g), Sodium(1.01g), TCarbs(42g), DietFbr(1g), Tsugar(2g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimNeoguriSpicySeafood 120-g 5pack,230,"Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Hydrochloride, Riboflavin, Folic Acid), Potato Starch, Palm Oil, Modified Potato Starch, Salt, Contains less than 2% of: Anchovy Extract (Powder), Black Pepper (Powder), Bonito Extract (Powder), Clam Extract (Powder), Corn Starch, Cuttlefish Extract (Powder), Dextrose Disodium Guanylate, Disodium Inosinate, Disodium Succinate, Dried Flakes (Seaweeds, Carrot), D-Sorbitol, Garlic (Powder), Gum Arabic, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Maltodextrin, Modified Corn Starch, Modified Tapioca Starch, Mussel Extract (Powder), Natural Flavors, Oligosaccharides, Onion (Powder), Polyglycerol Esters of Fatty Acids, Potassium Carbonate, Red Chili Pepper (Powder), Rice Flour, Shrimp Extract (Powder), Sodium Carbonate, Sodium Phosphate, Soy Lecithin, Soy Sauce (Powder) (Soy, Wheat, Salt), Sugar, Sunflower Oil, Tocopherols (Antioxidant), Tuna Extract, Wheat Gluten, Yeast Extract, Yellow Corn Flour.","Calories(260), TotalFat(8g), SatFat(3.5g), TransFat(0g), Cholesterol(0g), Sodium(1.01g), TCarbs(42g), DietFbr(1g), Tsugar(2g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,PaldoPororoJjajangCup 65-g,74,"Noodles: Wheat flour, modified potato starch, palm oil, potato starch, wheat gluten, emulsified oil, sunflower seed oil, lecithin (soy), salt, vegetable extract, garlic, onion, alkaline agent, potassium carbonate, sodium carbonate, sodium phosphate, guar gum, canola oil. Soup: Black bean powder, black soybean, wheat, monosodium glutamate, onion, sugar, onion powder, glucose, salt, seasoning, soy sauce (soy, wheat, salt), garlic, corn syrup, yeast extract, maltodextrin, salt, sodium ribonucleotides, flavor enhancer (monosodium glutamate), soy sauce powder (wheat, soy, salt). Flakes: Dried cabbage, soy protein, dried bok choy","Calories(290), TotalFat(10g), SatFat(4.5g), TransFat(0g), Cholesterol(0g), Sodium(0.6g), TCarbs(46g), DietFbr(2g), Tsugar(5g), Protein(5g), VitA(0%), VitC(0%), Calcium(0%), Iron(0.6%), Potassium(0.129g)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimShinRamyunHNS 114-g big cup,60,"Noodles: Wheat flour, potato starch, vegetable oil (contains antioxidant (307B)), salt, hydrolyzed vegetable protein (soy), mineral salts (501, 500, 452, 339), yeast extract, emulsifier (322, (soy)), green tea extract. Soup powder: Hydrolyzed vegetable protein (soy), maltodextrin, flavour enhancers (627, 621, 631), salt, yeast extract, vegetables, glucose, sugar, spices, soy sauce, soybean, vegetable oils (contain soy), starches (tapioca, potato), wheat flour, fructose, thickener (414), sweetener (420), corn flour, kelp, emulsifier (322, soy). Flakes: Dried vegetables, soybean, wheat, gluten, soy sauce, glucose.","Calories(240), TotalFat(7g), SatFat(3g), TransFat(0g), Cholesterol(0g), Sodium(1.3g), TCarbs(39g), DietFbr(2g), Tsugar(5g), Protein(5g), VitA(0%), VitC(0%), Calcium(0%), Iron(2%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimSpicyShrimpCup 115-g,60,"Noodles: Wheat Flour, Potato Starch, Palm Oil, Salt. Flavour Sachet: Shrimp (Crustaceans) Seasoning. Salt, Flavour Enhancer (E631), Cuttlefish (Molluscs) Seasoning, Sugar, Spices, Soy Sauce Powder, Paprika Powder, Hot Seasoning, Fried Pepper Paste Powder, Corn Flour. Vegetables: Fish Flake, Fish Flake (Shrimp (Crustaceans) Flavoured), Dried Green Onion, Dried Seaweed, Dried Shrimp (Crustaceans), Dried Carrot. May also contain Barley, Crustaceans, Eggs, Fish, Peanuts, Milk, Celery, Mustard, Sesame seeds and Molluscs due to handing and manufacturing in the same facility.","Calories(290), TotalFat(10g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(1.55g), TCarbs(43g), DietFbr(0g), Tsugar(3g), Protein(6g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,NongShimTempuraUdonCup 111-g big,60,"Wheat Flour, Palm Oil, Potato Starch, Modified Potato Starch, Salt, Pollock, Contains 2% or Less of Each of The Following: Anchovy (Fish), Beta-Carotene(Colour), Black Pepper, Bonito (Fish), Cabbage, Caramel(Colour), Carrot, Corn Syrup, Dextrin, Dextrose, Disodium Guanylate, Disodium Inosinate, Disodium Succinate, D-Sorbitol, Garlic, Green Onion, Gum Arabic, Hydrolyzed Vegetable, Glutamate, Mushroom, Onion, Polyglycerol Esters of Fatty Acids, Potassium Carbonate, Radish, Red Pepper, Riboflavin(Colour), Rice Bran Oil, Seaweed, Sodium Carbonate, Sodium Phosphate, Soy beans, Sugar, TBHQ (Antioxidant), Tocopherols, Tuna (Fish), Wheat Starch, Yeast Extract.","Calories(280), TotalFat(12g), SatFat(6g), TransFat(0g), Cholesterol(0.005g), Sodium(1.26g), TCarbs(39g), DietFbr(2g), Tsugar(3g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(8%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
InstantNoodles,SamyangBulgogi 140-g,70,"Noodle: Wheat Flour, Modified Tapioca Starch, Refined Palm Oil, Wheat Gluten, Refined Salt, Glycerin, Soybean Oil, Thickener (Guar Gum (E412)), Purified Water, Acidity Regulator (Potassium Carbonate Anhydrous (E501(i)), Sodium Carbonate (E500), Sodium Phosphate Dibasic (E339(ii)), Citric Acid (E330)), Emulsifier (Lecithin (E322(i))), Green Tea Flavour Oil. Soup: Soy Sauce Powder, White Sugar, Yeast Extract Powder, Flavour Enhancer (Monosodium L-Glutamate (E621)), Textured Soy Protein, Dried Onion, Caramel Powder, Salt, Dehydrated Chives, Roasted Sesame, Onion Powder, Garlic Powder, Non Dairy Creamer, Black Pepper Powder, Soybean Oil, Dried Red Pepper, Paprika Extract.","Calories(590), TotalFat(21g), SatFat(8g), TransFat(0g), Cholesterol(0g), Sodium(2.09g), TCarbs(86g), DietFbr(3g), Tsugar(14g), Protein(13g), VitA(0%), VitC(0%), Calcium(2%), Iron(8%), Potassium(0.37g)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangPineappleInstantDrinkMixSachet 19-g,22,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Stabilizer (Sodium Carboxymethylcellulose), Artificial Sweeteners (Aspartame, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Flavor Enhancer (Sodium Chloride), Natural, Nature-Identical and Artificial Pineapple Flavor, Vitamins and MIneral (Vitamin C, ZInc, Vitamin D), Titanium Dioxide as Color, Powdered Pineapple Extract and Artificial Colors (Tartrazine, Allura Red, Brilliant Blue and Sunset Yellow) Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(1.04g), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangHoneyLemonInstantDrinkMixSachet 19-g,22,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Natural and Natural-Identical Lemon Flavor, Stabilizer (Sodium Carboxymethycellulose), Flavor Enhancer (sodium Chloride), Vitamin C, Titanium Dioxide as Color, Powdered Lemon Extract,  Artificial Colors (Tartrazine), and Natural and Nature-Identical Honey Flavor, Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(1.04g), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangPomeloInstantDrinkMixSachet 19-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Stabilizer (Xathan Gum), Anti-Caking Agent (Calcium Phosphate), Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Vitamins and Mineral (Vitamin C, ZInc, Vitamin D), Natural, Nature-Identical and Artificial Melon Flavor, Powdered Melon Extract, Artificial Colors (Tartrazine, Allura Red, Sunset Yellow, Brilliant Blue), Titanium Dioxide as Color, Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(1.04g), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangCalamansiInstantDrinkMixSachet 19-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Stabilizer (sodium Carboxymethylcellulose), Flavor Enhancer (Sodium Chloride),  Nature-Identical and Artificial Calamansi Flavor, Vitamins and Mineral (Vitamin C, ZInc, Vitamin D),  Powdered Calamansi Extract, Titanium Dioxide as Color, Artificial Colors (Tartrazine, Sunset Yellow), Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(1.04g), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,Tang DalandanInstantDrinkMixSachet 19-g,22,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Anti-Caking Agent (Calcium Phosphate), Flavor Enhancer (Sodium Chloride),  Stabilizer (Sodium Carboxymethylcellulose),  Nature-Identical and Artificial Dalandan Flavor, Vitamins and Mineral (Vitamin C, ZInc, Vitamin D), Titaniumm Dioxide as Color, Powdered Orange  Extract and Artificial Colors (Tartrazine, Sunset Yellow), Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(1.04g), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,Tang GrapeInstantDrinkMixSachet 19-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Anti-Caking Agent (Calcium Phosphate), Flavor Enhancer (Sodium Chloride), Natural and Natural-Identical Grape Flavor, Stabilizer (Sodium Carboxymethycellulose), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Vitamins and Mineral (Vitamin C, Vitamin D), Artificial Colors (Amaranth, Brilliant Blug), Powdered Grape Extract, Phynelketonurics: Contains Phenylalanine","Calorie(20),TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(1.04g), TCarbs(4g), DietFbr(1g),  Tsugar(3g), Protein(0g), VitC(100%), VitD(30%) Calcium(0%), Iron(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangIcedTeaApple 25-g,21,"Refined Cane Sugar, Acidity Regulator (Citric Acid), Black Tea Extract, Anti-caking Agent (Calcium Phosphate), Artificial Sweeteners (Aspartame*, Acesulfame Potassium), Vitamin C, Natural and Nature-Identical Apple Flavor and Artificial Color (Allura Red). *Phenylketonurics: Contains Phenylalanine","Calories(19), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.0001g), TCarbs(4.7g), DietFbr(0g), Tsugar(4g), Protein(0.06g), VitA(0%), VitC(33%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangIcedTeaLemon 25-g,21,"Refined cane sugar, acidity regulator (E330), black tea extract. anti-caking agents (E341, E551), artificial sweeteners (E951, E950), natural and nature-identical lemon aroma, vitamin C and colors (E129. E133, E110. E102).","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(5g), DietFbr(0g), Tsugar(4g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangGuyabanoLiterPack 20-g,22,"Sugar, acidity regulator E330, stabilizer E466, anticaking agent E341, sweeteners (E951, E960), ascorbic acid, iron salt, niacinamide, retinyl acetate, natural and nature-identical lemon aroma, vitamin C","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.03g), TCarbs(5g), DietFbr(0g), Tsugar(4g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangGrapeLiterPack 20-g,21,"Sugar, maltodextrin, dehydrated grapes juice, vitamine C, vitamine D, Acid: citric acid, sweetners: aspartame, sodium cyclamate, acesulfame K, saccharine, anti caking agent: tricalcium phosphate, thickeners: guar gum and xanthan gum, colours: E129, E122, E133 and titanium dioxide, aromas, foaming agent: quillaia estract.","Calories(15), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.025g), TCarbs(2g), DietFbr(0g), Tsugar(2g), Protein(0g), VitA(0%), VitC(25%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangOrangeMangoLitroPack 19-g,21,"Sugar, Fructose, Citric Acid (provides Tartness), Contains Less Than 2% Of Natural And Artificial Flavor, Ascorbic Acid (vitamin C), Maltodextrin, Calcium Phosphate, Guar And Xanthan Gums (provide Body), Sodium Acid Pyrophosphate, Artificial Color, Yellow 5, Yellow 6.","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.045g), TCarbs(4g), DietFbr(1g), Tsugar(3g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%), VitD(30%), Zinc(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,TangOrangeLitroPack 19-g,22,"Sugar, Fructose, Citric Acid (Provides Tartness), Contains Less than 2% of Natural Flavor, Ascorbic Acid (Vitamin C), Maltodextrin, Calcium Phosphate, Guar and Xanthan Gums (Provide Body), Sodium Acid Pyrophosphate, Artificial Color, Yellow 5, Yellow 6, BHA (to Help Protect Flavor).","Calories(20), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.035g), TCarbs(4g), DietFbr(1g), Tsugar(3g), Protein(0g), VitA(0%), VitC(100%), Calcium(0%), Iron(0%), VitD(30%), Zinc(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,NesteaApple 500ml,23,"Water, Sugar, Citric Acid, Sodium Citrate, Green Tea, Sweeteners(Acesulfame Potassium, Neotame)","Calories(160), TotalFat(0.5g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.0309g), TCarbs(20.2g), DietFbr(0g), Tsugar(19.8g), Caffeine(0g), Protein(0g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%), Zinc(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,NesteaLemon 500ml,23,"Filtered Water, Sugar/Glucose-Fructose, Citric Acid, Refined Green Tea Leaves, Potassium Citrate, Natural Flavor(Lemon)","Calories(160), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.05g), TCarbs(43g), DietFbr(0g), Tsugar(43g), Caffeine(0g), Protein(0g), Potassium(0.125g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%), Zinc(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
PowderedJuice,MagicGulamanUFBlack 25-g,14,"Seaweed Powde, Refiend Sugar, Food Colors (FD&C Red#2, FC&C Blue#1, FD&C Yellow#5, FD&C Yellow#6)","Calories(90), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.06g), TCarbs(60g), DietFbr(0g), Tsugar(16g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%), Zinc(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
OilSection,SimplyPureCanolaOil 2-Liters,272,"100% Canola Oil, May be Present: Peanut, Sesame and Soy","Calories(133), TotalFat(13.8g), SatFat(1.4g), TransFat(0.1g), PolyUnsaturated(2.8g), Omega3(0.8g), Alpha-linolenic Acid(0.825g), Monounsaturated(6.9g), Cholesterol(0g), Sodium(0g), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), Potassium(0g), VitA(0%), Calcium(0%), Iron(0%), ",Hypertension,,,,,,,,,,,,,,,,,,,,
OilSection,JollyHeartMateCanolaOil  1-Liters,151,"100% Pure Canola Oil, Vitamin A (Retinol Palmitate)","Calories(120), TotalFat(14g), SatFat(1g), TransFat(0.1g), PolyUnsaturated(4g), Omega3(0g), Alpha-linolenic Acid(0g), Monounsaturated(8.4g), Cholesterol(0g), Sodium(0g), TCarbs(0g), DietFbr(0g), Tsugar(0g), Protein(0g), Potassium(0g), VitA(35%), Calcium(0%), Iron(0%), ",Hypertension,,,,,,,,,,,,,,,,,,,,
